date,hospital_branch,weekday,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available,occupancy_rate,icu_utilization,occupancy_lag_1,occupancy_lag_7,rolling_avg_7,hospital_branch_encoded,target_occupancy,patient_flow
2024-05-09,Metro Hospital,Monday,226,39,226,32,-2,66,38,16,63,100.0,82.05128205128204,85.63218390804597,100.57142857142858,92.17066590055946,0,100.35714285714286,28
2024-05-10,Metro Hospital,Friday,280,61,281,37,3,46,45,26,115,100.35714285714286,60.65573770491803,100.0,100.42735042735043,92.16063624767267,0,93.0635838150289,1
2024-05-11,Metro Hospital,Sunday,173,30,161,23,16,41,29,16,71,93.0635838150289,76.66666666666667,100.35714285714286,96.59574468085106,91.6560418382695,0,98.6784140969163,12
2024-05-12,Metro Hospital,Thursday,227,42,224,30,-2,59,50,30,73,98.6784140969163,71.42857142857143,93.0635838150289,101.73410404624276,91.21951470265144,0,95.42857142857143,9
2024-05-13,Metro Hospital,Tuesday,175,33,167,17,5,26,34,19,100,95.42857142857143,51.515151515151516,98.6784140969163,92.47787610619469,91.64104260584813,0,90.7514450867052,-8
2024-05-14,Metro Hospital,Saturday,173,29,157,30,22,29,50,21,81,90.7514450867052,103.44827586206897,95.42857142857143,68.32740213523132,94.84447731320152,0,97.74011299435028,-21
2024-05-15,Metro Hospital,Saturday,177,31,173,20,0,61,30,23,92,97.74011299435028,64.51612903225806,90.7514450867052,85.63218390804597,96.57418146838786,0,71.09826589595376,31
2024-05-16,Metro Hospital,Sunday,173,31,123,13,52,40,15,20,50,71.09826589595376,41.935483870967744,97.74011299435028,100.0,92.44536231066697,0,100.0,25
2024-05-17,Metro Hospital,Tuesday,234,54,234,47,1,44,31,23,81,100.0,87.03703703703704,71.09826589595376,100.35714285714286,92.3943419025037,0,101.0752688172043,13
2024-05-18,Metro Hospital,Wednesday,279,61,282,30,-1,45,24,14,79,101.0752688172043,49.18032786885246,100.0,93.0635838150289,93.53886833138588,0,96.5909090909091,21
2024-05-19,Metro Hospital,Friday,176,33,170,30,3,54,29,16,54,96.5909090909091,90.9090909090909,101.0752688172043,98.6784140969163,93.24065333052772,0,99.43502824858757,25
2024-05-20,Metro Hospital,Saturday,177,30,176,28,1,47,16,22,65,99.43502824858757,93.33333333333333,96.5909090909091,95.42857142857143,93.81300430481575,0,99.15611814345992,31
2024-05-21,Metro Hospital,Tuesday,237,54,235,52,1,67,50,24,56,99.15611814345992,96.29629629629629,99.43502824858757,90.7514450867052,95.01367188435214,0,88.18565400843882,17
2024-05-22,Metro Hospital,Wednesday,237,51,209,48,25,30,22,13,61,88.18565400843882,94.11764705882352,99.15611814345992,97.74011299435028,93.64874917207906,0,98.87005649717514,8
2024-05-23,Metro Hospital,Saturday,177,30,175,26,-2,46,17,29,52,98.87005649717514,86.66666666666667,88.18565400843882,71.09826589595376,97.6161478293964,0,85.8974358974359,29
2024-05-24,Metro Hospital,Sunday,234,54,201,38,32,24,40,28,101,85.8974358974359,70.37037037037037,98.87005649717514,100.0,95.60149581474438,0,92.1146953405018,-16
2024-05-25,Metro Hospital,Sunday,279,62,257,31,24,27,45,36,70,92.1146953405018,50.0,85.8974358974359,101.0752688172043,94.32141388950117,0,100.0,-18
2024-05-26,Metro Hospital,Monday,228,39,228,31,-2,69,19,14,83,100.0,79.48717948717949,92.1146953405018,96.5909090909091,94.80842687651418,0,99.43181818181817,50
2024-05-27,Metro Hospital,Thursday,176,32,175,19,-1,28,22,15,78,99.43181818181817,59.375,100.0,99.43502824858757,94.8079682955471,0,86.20689655172413,6
2024-05-28,Metro Hospital,Friday,174,32,150,25,26,28,49,32,93,86.20689655172413,78.125,99.43181818181817,99.15611814345992,92.9580794967277,0,100.0,-21
2024-05-29,Metro Hospital,Saturday,279,61,279,47,-1,56,44,9,70,100.0,77.04918032786885,86.20689655172413,88.18565400843882,94.6458432098079,0,86.01694915254238,12
2024-05-30,Metro Hospital,Wednesday,236,55,203,39,32,53,44,31,93,86.01694915254238,70.9090909090909,100.0,98.87005649717514,92.80968501771748,0,93.61702127659575,9
2024-05-31,Metro Hospital,Monday,235,53,220,42,15,43,42,18,71,93.61702127659575,79.24528301886792,86.01694915254238,85.8974358974359,93.91248292902604,0,98.30508474576271,1
2024-06-01,Metro Hospital,Sunday,177,31,174,24,2,57,25,24,118,98.30508474576271,77.41935483870968,93.61702127659575,92.1146953405018,94.79682427263472,0,92.17081850533808,32
2024-06-02,Metro Hospital,Monday,281,64,259,61,21,53,45,16,74,92.17081850533808,95.3125,98.30508474576271,100.0,93.6783697733973,0,93.24894514767934,8
2024-06-03,Metro Hospital,Friday,237,53,221,43,14,34,47,16,113,93.24894514767934,81.13207547169812,92.17081850533808,99.43181818181817,92.79510219709177,0,101.43884892086331,-13
2024-06-04,Metro Hospital,Thursday,278,60,282,39,-2,47,19,14,93,101.43884892086331,65.0,93.24894514767934,86.20689655172413,94.97109539268308,0,100.0,28
2024-06-05,Metro Hospital,Monday,282,60,282,40,-2,44,40,15,108,100.0,66.66666666666666,101.43884892086331,100.0,94.97109539268308,0,98.23008849557522,4
2024-06-06,Metro Hospital,Wednesday,226,41,222,41,4,44,31,26,116,98.23008849557522,100.0,100.0,86.01694915254238,96.71582958454492,0,91.62995594713657,13
2024-06-07,Metro Hospital,Sunday,227,39,208,30,20,28,48,31,59,91.62995594713657,76.92307692307693,98.23008849557522,93.61702127659575,96.43196310890788,0,93.75,-20
2024-06-08,Metro Hospital,Saturday,176,31,165,13,8,34,45,20,77,93.75,41.935483870967744,91.62995594713657,98.30508474576271,95.78123671665607,0,101.78571428571428,-11
2024-06-09,Metro Hospital,Wednesday,224,43,228,23,-1,50,27,22,95,101.78571428571428,53.48837209302325,93.75,92.17081850533808,97.15479325670982,0,99.57983193277312,23
2024-06-10,Metro Hospital,Wednesday,238,54,237,52,-2,34,20,20,82,99.57983193277312,96.29629629629629,101.78571428571428,93.24894514767934,98.05920565458037,0,66.18705035971223,14
2024-06-11,Metro Hospital,Monday,278,60,184,51,96,26,42,32,84,66.18705035971223,85.0,99.57983193277312,101.43884892086331,93.02323443155878,0,85.26785714285714,-16
2024-06-12,Metro Hospital,Sunday,224,43,191,17,37,55,22,31,52,85.26785714285714,39.53488372093023,66.18705035971223,100.0,90.91864259482408,0,90.7514450867052,33
2024-06-13,Metro Hospital,Saturday,173,29,157,32,21,26,40,10,93,90.7514450867052,110.34482758620689,85.26785714285714,98.23008849557522,89.8502649649855,0,91.48936170212765,-14
2024-06-14,Metro Hospital,Saturday,235,51,215,40,23,23,29,12,65,91.48936170212765,78.43137254901961,90.7514450867052,91.62995594713657,89.83018007284137,0,85.95744680851064,-6
2024-06-15,Metro Hospital,Friday,235,55,202,52,35,39,49,26,70,85.95744680851064,94.54545454545455,91.48936170212765,93.75,88.7169581883429,0,84.39306358381504,-10
2024-06-16,Metro Hospital,Sunday,173,29,146,29,29,27,55,8,108,84.39306358381504,100.0,85.95744680851064,101.78571428571428,86.23229380235729,0,77.06093189964157,-28
2024-06-17,Metro Hospital,Sunday,279,63,215,27,67,30,32,10,116,77.06093189964157,42.857142857142854,84.39306358381504,99.57983193277312,83.0153080833385,0,94.27312775330397,-2
2024-06-18,Metro Hospital,Monday,227,42,214,37,14,29,32,32,61,94.27312775330397,88.09523809523809,77.06093189964157,66.18705035971223,87.0276048538516,0,92.73504273504274,-3
2024-06-19,Metro Hospital,Friday,234,52,217,33,20,25,41,22,53,92.73504273504274,63.46153846153846,94.27312775330397,85.26785714285714,88.09434565273526,0,94.87179487179486,-16
2024-06-20,Metro Hospital,Sunday,234,53,222,55,13,45,51,17,68,94.87179487179486,103.77358490566037,92.73504273504274,90.7514450867052,88.68296705060523,0,77.96610169491525,-6
2024-06-21,Metro Hospital,Sunday,236,51,184,46,51,21,49,25,75,77.96610169491525,90.19607843137256,94.87179487179486,91.48936170212765,86.75107276386059,0,99.43502824858757,-28
2024-06-22,Metro Hospital,Sunday,177,33,176,21,1,68,27,16,114,99.43502824858757,63.63636363636363,77.96610169491525,85.95744680851064,88.67644154101444,0,100.0,41
2024-06-23,Metro Hospital,Saturday,280,61,280,34,3,35,26,11,109,100.0,55.73770491803278,99.43502824858757,84.39306358381504,90.90600388618371,0,98.24561403508771,9
2024-06-24,Metro Hospital,Friday,228,41,224,42,2,34,19,16,53,98.24561403508771,102.4390243902439,100.0,77.06093189964157,93.9323870483903,0,96.5909090909091,15
2024-06-25,Metro Hospital,Thursday,176,32,170,28,7,29,38,24,57,96.5909090909091,87.5,98.24561403508771,94.27312775330397,94.26349866804819,0,85.39823008849558,-9
2024-06-26,Metro Hospital,Monday,226,39,193,13,34,47,41,19,58,85.39823008849558,33.33333333333333,96.5909090909091,92.73504273504274,93.2153825756843,0,77.02127659574468,6
2024-06-27,Metro Hospital,Wednesday,235,55,181,39,53,61,34,14,63,77.02127659574468,70.9090909090909,85.39823008849558,94.87179487179486,90.66530853624855,0,86.66666666666667,27
2024-06-28,Metro Hospital,Sunday,225,43,195,33,33,39,41,15,115,86.66666666666667,76.74418604651163,77.02127659574468,77.96610169491525,91.90824638935591,0,98.29545454545455,-2
2024-06-29,Metro Hospital,Thursday,176,29,173,31,-2,50,26,23,107,98.29545454545455,106.89655172413792,86.66666666666667,99.43502824858757,91.74545014605118,0,100.35842293906809,24
2024-06-30,Metro Hospital,Wednesday,279,61,280,16,1,43,13,33,67,100.35842293906809,26.229508196721312,98.29545454545455,100.0,91.7966534230609,0,98.93617021276596,30
2024-07-01,Metro Hospital,Thursday,282,61,279,63,1,38,17,30,70,98.93617021276596,103.27868852459017,100.35842293906809,98.24561403508771,91.89530430558638,0,98.6784140969163,21
2024-07-02,Metro Hospital,Tuesday,227,40,224,40,3,32,17,17,80,98.6784140969163,100.0,98.93617021276596,96.5909090909091,92.19351930644454,0,97.84172661870504,15
2024-07-03,Metro Hospital,Thursday,278,61,272,42,8,43,50,27,78,97.84172661870504,68.85245901639344,98.6784140969163,85.39823008849558,93.97116166790305,0,99.55555555555556,-7
2024-07-04,Metro Hospital,Wednesday,225,43,224,35,-1,48,38,17,67,99.55555555555556,81.3953488372093,97.84172661870504,77.02127659574468,97.19034437644746,0,98.71794871794873,10
2024-07-05,Metro Hospital,Tuesday,234,54,231,46,3,31,34,21,98,98.71794871794873,85.18518518518519,99.55555555555556,86.66666666666667,98.91195609805916,0,77.14285714285715,-3
2024-07-06,Metro Hospital,Saturday,175,32,135,12,36,20,36,15,114,77.14285714285715,37.5,98.71794871794873,98.29545454545455,95.89015646911669,0,71.42857142857143,-16
2024-07-07,Metro Hospital,Saturday,224,41,160,24,67,22,46,10,54,71.42857142857143,58.536585365853654,77.14285714285715,100.35842293906809,91.75732053904574,0,98.73417721518987,-24
2024-07-08,Metro Hospital,Tuesday,237,54,234,43,-2,46,30,25,84,98.73417721518987,79.62962962962963,71.42857142857143,98.93617021276596,91.72846439653486,0,101.33333333333334,16
2024-07-09,Metro Hospital,Wednesday,225,41,228,24,1,53,31,21,96,101.33333333333334,58.536585365853654,98.73417721518987,98.6784140969163,92.10773857316588,0,84.7457627118644,22
2024-07-10,Metro Hospital,Tuesday,236,52,200,52,34,59,38,15,66,84.7457627118644,100.0,101.33333333333334,97.84172661870504,90.23688658647436,0,87.65957446808511,21
2024-07-11,Metro Hospital,Sunday,235,51,206,41,30,31,43,19,95,87.65957446808511,80.3921568627451,84.7457627118644,99.55555555555556,88.53746071683572,0,99.2831541218638,-12
2024-07-12,Metro Hospital,Thursday,279,61,277,29,2,53,42,22,110,99.2831541218638,47.540983606557376,87.65957446808511,98.71794871794873,88.61820434596645,0,74.822695035461,11
2024-07-13,Metro Hospital,Saturday,282,61,211,49,66,50,33,14,99,74.822695035461,80.32786885245902,99.2831541218638,77.14285714285715,88.28675261633842,0,83.47457627118644,17
2024-07-14,Metro Hospital,Thursday,236,51,197,35,38,47,30,15,92,83.47457627118644,68.62745098039215,74.822695035461,71.42857142857143,90.00761045099772,0,100.85470085470085,17
2024-07-15,Metro Hospital,Wednesday,234,51,236,53,-2,36,23,17,71,100.85470085470085,103.921568627451,83.47457627118644,98.73417721518987,90.31054239949927,0,85.71428571428571,13
2024-07-16,Metro Hospital,Monday,238,53,204,55,29,24,41,14,81,85.71428571428571,103.77358490566037,100.85470085470085,101.33333333333334,88.07924988249248,0,95.98214285714286,-17
2024-07-17,Metro Hospital,Wednesday,224,43,215,29,8,42,52,19,119,95.98214285714286,67.44186046511628,85.71428571428571,84.7457627118644,89.68444704610367,0,93.88489208633094,-10
2024-07-18,Metro Hospital,Friday,278,63,261,37,15,26,22,25,75,93.88489208633094,58.730158730158735,95.98214285714286,87.65957446808511,90.57377813442451,0,89.31623931623932,4
2024-07-19,Metro Hospital,Tuesday,234,55,209,39,27,34,24,19,68,89.31623931623932,70.9090909090909,93.88489208633094,99.2831541218638,89.14993316219243,0,98.30508474576271,10
2024-07-20,Metro Hospital,Sunday,177,29,174,20,2,34,23,27,89,98.30508474576271,68.96551724137932,89.31623931623932,74.822695035461,92.50456026366412,0,100.0,11
2024-07-21,Metro Hospital,Sunday,175,32,175,1,0,55,44,33,75,100.0,3.125,98.30508474576271,83.47457627118644,94.86533508206605,0,101.33333333333334,11
2024-07-22,Metro Hospital,Monday,225,40,228,35,0,43,31,15,83,101.33333333333334,87.5,100.0,100.85470085470085,94.93371115044214,0,99.42528735632183,12
2024-07-23,Metro Hospital,Monday,174,32,173,29,0,38,19,14,88,99.42528735632183,90.625,101.33333333333334,85.71428571428571,96.892425670733,0,101.14942528735634,19
2024-07-24,Metro Hospital,Tuesday,174,33,176,22,2,43,36,21,102,101.14942528735634,66.66666666666666,99.42528735632183,95.98214285714286,97.63060887504922,0,70.85714285714285,7
2024-07-25,Metro Hospital,Sunday,175,29,124,16,53,40,13,16,50,70.85714285714285,55.172413793103445,101.14942528735634,93.88489208633094,94.34093041373661,0,90.96045197740112,27
2024-07-26,Metro Hospital,Friday,177,30,161,19,17,48,31,18,70,90.96045197740112,63.33333333333333,70.85714285714285,89.31623931623932,94.57581793675975,0,100.0,17
2024-07-27,Metro Hospital,Wednesday,177,33,177,27,1,35,31,31,59,100.0,81.81818181818183,90.96045197740112,98.30508474576271,94.81794868736506,0,98.21428571428571,4
2024-07-28,Metro Hospital,Friday,280,61,275,44,5,49,20,32,63,98.21428571428571,72.1311475409836,100.0,100.0,94.56284664654875,0,99.42857142857143,29
2024-07-29,Metro Hospital,Saturday,175,32,174,22,-2,59,27,21,94,99.42857142857143,68.75,98.21428571428571,101.33333333333334,94.29073780301133,0,98.72340425531915,32
2024-07-30,Metro Hospital,Wednesday,235,54,232,40,4,48,26,18,57,98.72340425531915,74.07407407407408,99.42857142857143,99.42528735632183,94.19046878858238,0,93.22033898305084,22
2024-07-31,Metro Hospital,Monday,236,52,220,41,13,42,40,18,69,93.22033898305084,78.84615384615384,98.72340425531915,101.14942528735634,93.05774217368159,0,100.0,2
2024-08-01,Metro Hospital,Saturday,234,51,234,45,2,33,30,27,94,100.0,88.23529411764706,93.22033898305084,70.85714285714285,97.22100747980403,0,100.71428571428571,3
2024-08-02,Metro Hospital,Thursday,280,64,282,32,1,49,42,12,103,100.71428571428571,50.0,100.0,90.96045197740112,98.61441229935897,0,99.64539007092199,7
2024-08-03,Metro Hospital,Wednesday,282,64,281,59,-2,51,34,33,65,99.64539007092199,92.1875,100.71428571428571,100.0,98.56375373806213,0,99.12280701754386,17
2024-08-04,Metro Hospital,Friday,228,42,226,21,0,55,47,14,99,99.12280701754386,50.0,99.64539007092199,98.21428571428571,98.69354249567041,0,98.86363636363636,8
2024-08-05,Metro Hospital,Tuesday,176,32,174,11,-2,31,21,24,90,98.86363636363636,34.375,99.12280701754386,99.42857142857143,98.61283748639399,0,97.71428571428571,10
2024-08-06,Metro Hospital,Thursday,175,33,171,26,4,30,38,22,56,97.71428571428571,78.78787878787878,98.86363636363636,98.72340425531915,98.46867769481777,0,93.58974358974359,-8
2024-08-07,Metro Hospital,Thursday,234,55,219,44,20,34,40,26,73,93.58974358974359,80.0,97.71428571428571,93.22033898305084,98.52144978148817,0,95.78059071729957,-6
2024-08-08,Metro Hospital,Sunday,237,51,227,50,10,37,50,18,82,95.78059071729957,98.0392156862745,93.58974358974359,100.0,97.91867702681668,0,96.045197740113,-13
2024-08-09,Metro Hospital,Friday,177,31,170,32,2,54,29,19,56,96.045197740113,103.2258064516129,95.78059071729957,100.71428571428571,97.25166445907773,0,99.14893617021276,25
2024-08-10,Metro Hospital,Wednesday,235,55,233,50,0,24,26,27,96,99.14893617021276,90.9090909090909,96.045197740113,99.64539007092199,97.1807424732621,0,89.6797153024911,-2
2024-08-11,Metro Hospital,Monday,281,62,252,61,26,44,19,31,52,89.6797153024911,98.38709677419355,99.14893617021276,99.12280701754386,95.83172937111173,0,74.00881057268722,25
2024-08-12,Metro Hospital,Monday,227,39,168,34,58,28,50,24,106,74.00881057268722,87.17948717948718,89.6797153024911,98.86363636363636,92.28103997240471,0,82.38636363636364,-22
2024-08-13,Metro Hospital,Thursday,176,33,145,21,28,36,34,33,85,82.38636363636364,63.63636363636363,74.00881057268722,97.71428571428571,90.09133681841583,0,81.35593220338984,2
2024-08-14,Metro Hospital,Monday,236,53,192,44,45,58,29,34,93,81.35593220338984,83.01886792452831,82.38636363636364,93.58974358974359,88.34364947750817,0,99.15966386554622,29
2024-08-15,Metro Hospital,Tuesday,238,53,236,54,2,58,56,22,67,99.15966386554622,101.88679245283019,81.35593220338984,95.78059071729957,88.82637421297197,0,100.0,2
2024-08-16,Metro Hospital,Thursday,278,60,278,15,1,62,36,14,57,100.0,25.0,99.15966386554622,96.045197740113,89.3913459643844,0,76.0,26
2024-08-17,Metro Hospital,Sunday,225,42,171,30,51,55,29,10,116,76.0,71.42857142857143,100.0,99.14893617021276,86.08435508292544,0,91.55555555555556,26
2024-08-18,Metro Hospital,Monday,225,42,206,37,20,21,41,31,120,91.55555555555556,88.09523809523809,76.0,89.6797153024911,86.35233226193465,0,101.14285714285714,-20
2024-08-19,Metro Hospital,Wednesday,175,29,177,16,1,35,24,22,97,101.14285714285714,55.172413793103445,91.55555555555556,74.00881057268722,90.22862462910177,0,98.93238434163702,11
2024-08-20,Metro Hospital,Saturday,281,62,278,35,0,33,15,17,60,98.93238434163702,56.451612903225815,101.14285714285714,82.38636363636364,92.59234187271227,0,101.27659574468085,18
2024-08-21,Metro Hospital,Thursday,235,51,238,54,0,56,24,29,101,101.27659574468085,105.88235294117648,98.93238434163702,81.35593220338984,95.43815095003954,0,93.36283185840708,32
2024-08-22,Metro Hospital,Wednesday,226,41,211,24,17,33,46,20,50,93.36283185840708,58.536585365853654,101.27659574468085,99.15966386554622,94.61003209187679,0,73.24561403508771,-13
2024-08-23,Metro Hospital,Monday,228,39,167,36,60,26,53,22,109,73.24561403508771,92.3076923076923,93.36283185840708,100.0,90.78797695403219,0,100.57803468208093,-27
2024-08-24,Metro Hospital,Saturday,173,29,174,22,-2,59,27,24,92,100.57803468208093,75.86206896551724,73.24561403508771,76.0,94.29912476575804,0,100.57471264367817,32
2024-08-25,Metro Hospital,Wednesday,174,33,175,30,1,41,38,27,81,100.57471264367817,90.9090909090909,100.57803468208093,91.55555555555556,95.58757577834697,0,85.1063829787234,3
2024-08-26,Metro Hospital,Tuesday,235,51,200,52,36,56,38,15,69,85.1063829787234,101.96078431372548,100.57471264367817,101.14285714285714,93.29665089775645,0,92.47311827956989,18
2024-08-27,Metro Hospital,Monday,279,64,258,62,23,51,48,13,75,92.47311827956989,96.875,85.1063829787234,98.93238434163702,92.37389860317545,0,100.0,3
2024-08-28,Metro Hospital,Friday,278,62,278,9,1,47,42,26,65,100.0,14.516129032258066,92.47311827956989,101.27659574468085,92.19152778250675,0,95.57522123893806,5
2024-08-29,Metro Hospital,Wednesday,226,43,216,33,10,21,35,18,50,95.57522123893806,76.74418604651163,100.0,93.36283185840708,92.5075834082969,0,98.24561403508771,-14
2024-08-30,Metro Hospital,Monday,228,43,224,23,0,49,19,28,69,98.24561403508771,53.48837209302325,95.57522123893806,73.24561403508771,96.07901197972545,0,93.23843416370107,30
2024-08-31,Metro Hospital,Thursday,281,61,262,33,19,43,37,21,114,93.23843416370107,54.09836065573771,98.24561403508771,100.57803468208093,95.0304976199569,0,98.73949579831933,6
2024-09-01,Metro Hospital,Sunday,238,52,235,50,0,41,29,19,106,98.73949579831933,96.15384615384616,93.23843416370107,100.57471264367817,94.76832378490565,0,96.42857142857143,12
2024-09-02,Metro Hospital,Wednesday,224,41,216,33,14,19,32,22,51,96.42857142857143,80.48780487804879,98.73949579831933,85.1063829787234,96.38577927774107,0,99.64539007092199,-13
2024-09-03,Metro Hospital,Saturday,282,61,281,17,-1,70,43,21,112,99.64539007092199,27.86885245901639,96.42857142857143,92.47311827956989,97.41038953364851,0,70.92198581560284,27
2024-09-04,Metro Hospital,Thursday,282,61,200,58,80,22,20,18,66,70.92198581560284,95.08196721311475,99.64539007092199,100.0,93.25638750730606,0,83.27402135231317,2
2024-09-05,Metro Hospital,Friday,281,62,234,26,48,22,14,27,66,83.27402135231317,41.935483870967744,70.92198581560284,95.57522123893806,91.49907323778822,0,88.88888888888889,8
2024-09-06,Metro Hospital,Sunday,279,60,248,46,29,56,30,8,73,88.88888888888889,76.66666666666667,83.27402135231317,98.24561403508771,90.16239821690267,0,100.71942446043165,26
2024-09-07,Metro Hospital,Tuesday,278,60,280,43,1,48,34,20,49,100.71942446043165,71.66666666666667,88.88888888888889,93.23843416370107,91.23111111643561,0,100.35714285714286,14
2024-09-08,Metro Hospital,Tuesday,280,64,281,63,-2,47,36,19,115,100.35714285714286,98.4375,100.71942446043165,98.73949579831933,91.4622035534104,0,87.65957446808511,11
2024-09-09,Metro Hospital,Thursday,235,55,206,33,33,61,44,32,82,87.65957446808511,60.0,100.35714285714286,96.42857142857143,90.20948970191236,0,78.50877192982456,17
2024-09-10,Metro Hospital,Sunday,228,39,179,25,43,42,19,10,107,78.50877192982456,64.1025641025641,87.65957446808511,99.64539007092199,87.18997282461272,0,97.17514124293785,23
2024-09-11,Metro Hospital,Friday,177,32,172,21,2,33,32,24,112,97.17514124293785,65.625,78.50877192982456,70.92198581560284,90.94042359994629,0,99.57805907172997,1
2024-09-12,Metro Hospital,Wednesday,237,55,236,52,2,40,21,19,106,99.57805907172997,94.54545454545455,97.17514124293785,83.27402135231317,93.26957184557727,0,94.28571428571428,19
2024-09-13,Metro Hospital,Thursday,175,31,165,14,13,27,38,19,107,94.28571428571428,45.16129032258064,99.57805907172997,88.88888888888889,94.04054690226663,0,70.0,-11
2024-09-14,Metro Hospital,Wednesday,280,64,196,53,84,36,38,21,57,70.0,82.8125,94.28571428571428,100.71942446043165,89.65205769363352,0,74.22222222222223,-2
2024-09-15,Metro Hospital,Tuesday,225,39,167,38,56,26,27,34,58,74.22222222222223,97.43589743589743,70.0,100.35714285714286,85.91849760293056,0,94.28571428571428,-1
2024-09-16,Metro Hospital,Sunday,280,63,264,58,16,42,22,27,54,94.28571428571428,92.06349206349206,74.22222222222223,87.65957446808511,86.86508900544902,0,82.65895953757226,20
2024-09-17,Metro Hospital,Monday,173,31,143,4,31,30,50,28,118,82.65895953757226,12.903225806451612,94.28571428571428,78.50877192982456,87.45797294941296,0,82.85714285714286,-20
2024-09-18,Metro Hospital,Thursday,280,63,232,34,48,23,25,24,107,82.85714285714286,53.96825396825397,82.65895953757226,97.17514124293785,85.41254460858512,0,75.0,-2
2024-09-19,Metro Hospital,Thursday,224,40,168,32,57,20,37,35,93,75.0,80.0,82.85714285714286,99.57805907172997,81.9013933126237,0,94.8936170212766,-17
2024-09-20,Metro Hospital,Saturday,235,55,223,50,12,35,51,15,80,94.8936170212766,90.9090909090909,75.0,94.28571428571428,81.98823656056118,0,100.89285714285714,-16
2024-09-21,Metro Hospital,Tuesday,224,39,226,18,1,30,17,13,71,100.89285714285714,46.15384615384615,94.8936170212766,70.0,86.40150186668362,0,100.0,13
2024-09-22,Metro Hospital,Friday,236,53,236,36,2,49,28,14,80,100.0,67.9245283018868,100.89285714285714,74.22222222222223,90.08404154922331,0,96.76258992805755,21
2024-09-23,Metro Hospital,Friday,278,62,269,60,13,37,32,27,86,96.76258992805755,96.7741935483871,100.0,94.28571428571428,90.43788092670091,0,95.32374100719424,5
2024-09-24,Metro Hospital,Saturday,278,62,265,32,14,31,40,30,60,95.32374100719424,51.61290322580645,96.76258992805755,82.65895953757226,92.2471354223612,0,100.57803468208093,-9
2024-09-25,Metro Hospital,Tuesday,173,30,174,10,-1,52,19,18,97,100.57803468208093,33.33333333333333,95.32374100719424,82.85714285714286,94.77869139735235,0,97.74011299435028,33
2024-09-26,Metro Hospital,Sunday,177,31,173,29,2,58,31,27,108,97.74011299435028,93.54838709677419,100.57803468208093,75.0,98.02727896797383,0,90.80459770114942,27
2024-09-27,Metro Hospital,Sunday,174,29,158,24,16,43,30,16,67,90.80459770114942,82.75862068965517,97.74011299435028,94.8936170212766,97.44313335081279,0,100.71684587813621,13
2024-09-28,Metro Hospital,Sunday,279,63,281,59,-2,52,22,23,99,100.71684587813621,93.65079365079364,90.80459770114942,100.89285714285714,97.41798888442409,0,84.88888888888889,30
2024-09-29,Metro Hospital,Sunday,225,40,191,19,39,59,24,32,55,84.88888888888889,47.5,100.71684587813621,100.0,95.25925872569393,0,100.0,35
2024-09-30,Metro Hospital,Sunday,237,52,237,51,0,40,27,22,109,100.0,98.07692307692307,84.88888888888889,96.76258992805755,95.72174587882856,0,96.79715302491103,13
2024-10-01,Metro Hospital,Tuesday,281,62,272,59,10,33,17,15,93,96.79715302491103,95.16129032258065,100.0,95.32374100719424,95.93223330993096,0,91.0394265232975,16
2024-10-02,Metro Hospital,Saturday,279,64,254,40,24,20,45,22,106,91.0394265232975,62.5,96.79715302491103,100.57803468208093,94.56957500153332,0,94.28571428571428,-25
2024-10-03,Metro Hospital,Saturday,280,62,264,32,16,30,40,29,58,94.28571428571428,51.61290322580645,91.0394265232975,97.74011299435028,94.0760894717282,0,99.42857142857143,-10
2024-10-04,Metro Hospital,Saturday,175,31,174,26,-1,45,34,34,118,99.42857142857143,83.87096774193549,94.28571428571428,90.80459770114942,95.30808571850277,0,100.57142857142858,11
2024-10-05,Metro Hospital,Monday,175,30,176,23,2,58,36,15,60,100.57142857142858,76.66666666666667,99.42857142857143,100.71684587813621,95.28731181754452,0,100.35842293906809,22
2024-10-06,Metro Hospital,Sunday,279,61,280,41,1,43,45,31,106,100.35842293906809,67.21311475409836,100.57142857142858,84.88888888888889,97.49724525328442,0,100.0,-2
2024-10-07,Metro Hospital,Monday,173,31,173,7,1,43,22,32,109,100.0,22.58064516129032,100.35842293906809,100.0,97.49724525328442,0,85.52631578947368,21
2024-10-08,Metro Hospital,Monday,228,39,195,13,32,48,44,20,58,85.52631578947368,33.33333333333333,100.0,96.79715302491103,95.88712564822194,0,75.52742616033755,4
2024-10-09,Metro Hospital,Friday,237,53,179,37,56,29,54,14,104,75.52742616033755,69.81132075471697,85.52631578947368,91.0394265232975,93.67112559637053,0,91.22807017543859,-25
2024-10-10,Metro Hospital,Saturday,228,43,208,41,19,31,46,25,81,91.22807017543859,95.34883720930233,75.52742616033755,94.28571428571428,93.23431929490256,0,90.33613445378151,-15
2024-10-11,Metro Hospital,Friday,238,55,215,34,21,21,42,23,52,90.33613445378151,61.81818181818181,91.22807017543859,99.42857142857143,91.93539972707542,0,98.73949579831933,-21
2024-10-12,Metro Hospital,Thursday,238,51,235,40,-1,54,26,17,78,98.73949579831933,78.43137254901961,90.33613445378151,100.57142857142858,91.67369504520268,0,101.78571428571428,28
